Price,Close,High,Low,Open,Volume
Ticker,JNJ,JNJ,JNJ,JNJ,JNJ
Date,,,,,
2022-01-03,155.99862670898438,156.05320241997347,153.77970013457966,154.78913570434878,6012200
2022-01-04,155.580322265625,156.68068968732757,155.14381367796204,155.56213036053467,6748400
2022-01-05,156.61703491210938,157.7537861155265,156.07138878392615,156.41696559019937,7016100
2022-01-06,156.08050537109375,156.87167983766633,155.32570084062482,156.55338392223484,7301600
2022-01-07,158.19029235839844,158.50858824120223,155.62578889703062,155.92589287546807,6986000
2022-01-10,157.40821838378906,157.9538645434286,156.56248210034184,157.9538645434286,7698400
2022-01-11,155.7349090576172,157.6810264902026,154.69819255383536,157.31727166922397,8341100
2022-01-12,154.40716552734375,154.67089954684295,153.08853705891528,154.24348003360424,8116200
2022-01-13,153.47052001953125,154.9801291304034,153.19771079883316,153.6887812724489,6159400
2022-01-14,152.63385009765625,153.37046263719046,152.00636123024353,153.35228460940826,5847700
2022-01-18,151.96090698242188,152.52473114095673,150.96964938336356,151.96090698242188,7815600
2022-01-19,151.48802185058594,153.43413945615595,151.2515825835691,152.0518460361266,5926500
2022-01-20,150.2785186767578,152.6520558959352,149.98750368947003,152.13369065346322,6011300
2022-01-21,149.9329071044922,152.77024706761796,149.5691523310337,151.13332283434445,10550300
2022-01-24,148.2050323486328,149.29631040717345,143.92174897032794,149.14171395421258,14054600
2022-01-25,152.44288635253906,153.1522179865183,146.94100780581718,147.65033943979643,14081200
2022-01-26,153.1249237060547,153.88881711039556,151.16970349984499,152.3610164253577,9963200
2022-01-27,155.1347198486328,156.33513588026932,153.68877552754589,154.0434413775551,9066700
2022-01-28,156.2259979248047,156.27147075189268,153.96159822522304,155.38026162167384,9783100
2022-01-31,156.68069458007812,156.98079857982975,155.34388785588752,155.9622738846909,8054800
2022-02-01,155.3984375,156.39877021096896,154.07979503224544,156.18052286563028,8154700
2022-02-02,157.11720275878906,157.31727207374885,154.27986241770316,154.27986241770316,7382800
2022-02-03,157.1081085205078,157.89019391941346,155.5439377226965,156.65340802989658,6240400
2022-02-04,156.08050537109375,157.30818845270375,154.70730091599302,155.50757827386053,6392200
2022-02-07,155.56211853027344,156.1805183690956,154.60724479283667,155.88041440153793,6065700
2022-02-08,155.97134399414062,156.46242825288581,155.0346621734619,155.52574643220711,6296100
2022-02-09,155.9531707763672,156.63522147515812,155.73490955726558,156.48062498192834,5387500
2022-02-10,154.07070922851562,155.7076337344483,153.9615855535726,155.69854472032222,10355300
2022-02-11,152.51564025878906,154.73456693270546,152.3610298852546,153.7978850592246,13125300
2022-02-14,150.59678649902344,152.75206207578705,148.96895120472686,152.5156228499792,8967600
2022-02-15,152.15185546875,152.87028991797612,150.96963157701444,151.07876911599467,6631400
2022-02-16,152.06097412109375,152.63388741616416,150.6968723806282,151.40620417556147,8482400
2022-02-17,151.13336181640625,152.2792021370685,149.97841860442878,152.06095476724255,6227600
2022-02-18,149.51336669921875,151.34384375774718,149.12896819277958,150.99604864768864,6423200
2022-02-22,147.48153686523438,149.86116264069597,146.8408726842814,149.70557376570966,6868900
2022-02-23,147.5547637939453,148.85440089120428,147.21612999101674,147.82017683521295,8016900
2022-02-24,144.73580932617188,146.5571388868667,142.5209339315721,146.23679984009198,12883400
2022-02-25,151.92959594726562,152.8356871193258,146.1635904164216,146.4381647684488,11340400
2022-02-28,150.62083435058594,151.17911653145123,148.61645943247237,149.0649174420768,9373500
2022-03-01,150.09912109375,150.78555000119093,148.6438951616789,149.2204859474356,8737800
2022-03-02,151.96620178222656,153.42144168169293,150.13572469324782,150.47437245120256,6793300
2022-03-03,154.1993865966797,154.9864923062705,152.2224819474977,152.57026309910856,7333700
2022-03-04,155.1146240234375,155.4624191379671,152.70755615702234,153.430588459646,6302500
2022-03-07,157.6132354736328,158.44609193318286,153.17432295844964,154.0346494224589,11663400
2022-03-08,154.41903686523438,158.4460805754774,154.2268306403886,157.45762134505102,11100300
2022-03-09,155.00482177734375,155.8010749516518,153.65941981462294,155.59972132692937,7248200
2022-03-10,155.2793731689453,155.72783111312987,153.83329460808088,154.27260519447267,6171400
2022-03-11,154.99563598632812,156.9267896606485,154.69360562413428,154.79428241153224,5188000
2022-03-14,157.1373291015625,159.3613523608023,155.91091263847306,156.21292910925095,7729500
2022-03-15,161.2101287841797,161.55792392616388,157.92442551421536,158.63831051533762,10554400
2022-03-16,159.7274627685547,161.95148611915437,157.93358876127138,160.58778938605616,9603300
2022-03-17,161.81417846679688,161.85078186401444,159.43455265012835,160.35895252369738,7472100
